"Id","Name","countryName","century","continentName","gender","domain"
2074,"Bernard le Bovier de Fontenelle","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2075,"Bernard Werber","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2076,"Bixente Lizarazu","FRANCE",1900,"EUROPE","Male","SPORTS"
2077,"Blaise Pascal","FRANCE",1600,"EUROPE","Male","SCIENCE"
2078,"Bourvil","FRANCE",1900,"EUROPE","Male","ARTS"
2079,"Brigitte Bardot","FRANCE",1900,"EUROPE","Female","ARTS"
2080,"Camille Jordan","FRANCE",1800,"EUROPE","Male","SCIENCE"
2081,"Camille Saint-Saëns","FRANCE",1800,"EUROPE","Male","ARTS"
2082,"Cardinal Richelieu","FRANCE",1500,"EUROPE","Male","INSTITUTIONS"
2083,"Carlo Buonaparte","FRANCE",1700,"EUROPE","Male","BUSINESS"
2084,"Catherine Deneuve","FRANCE",1900,"EUROPE","Female","ARTS"
2085,"Charles Aznavour","FRANCE",1900,"EUROPE","Male","ARTS"
2086,"Charles Baudelaire","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2087,"Charles de Gaulle","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2088,"Charles Fourier","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2089,"Charles Gounod","FRANCE",1800,"EUROPE","Male","ARTS"
2090,"Charles I, Duke of Burgundy","FRANCE",1400,"EUROPE","Male","INSTITUTIONS"
2091,"Charles IV of France","FRANCE",1200,"EUROPE","Male","INSTITUTIONS"
2092,"Charles Louis Alphonse Laveran","FRANCE",1800,"EUROPE","Male","SCIENCE"
2093,"Charles Maurice de Talleyrand-Périgord","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2094,"Charles Nicolle","FRANCE",1800,"EUROPE","Male","SCIENCE"
2095,"Charles Perrault","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2096,"Charles Robert Richet","FRANCE",1800,"EUROPE","Male","SCIENCE"
2097,"Charles VI of France","FRANCE",1300,"EUROPE","Male","INSTITUTIONS"
2098,"Charles-Marie Widor","FRANCE",1800,"EUROPE","Male","ARTS"
2099,"Charles-Marie-René Leconte de Lisle","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2100,"Charles-Valentin Alkan","FRANCE",1800,"EUROPE","Male","ARTS"
2101,"Charles, duc d'Orléans","FRANCE",1300,"EUROPE","Male","HUMANITIES"
2102,"Childebert I","FRANCE",400,"EUROPE","Male","INSTITUTIONS"
2103,"Chrétien de Troyes","FRANCE",1100,"EUROPE","Male","HUMANITIES"
2104,"Christian Dior","FRANCE",1900,"EUROPE","Male","ARTS"
2105,"Christine Lagarde","FRANCE",1900,"EUROPE","Female","INSTITUTIONS"
2106,"Christophe Lemaître","FRANCE",1900,"EUROPE","Male","SPORTS"
2107,"Claude Adrien Helvétius","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2108,"Claude Berri","FRANCE",1900,"EUROPE","Male","BUSINESS"
2109,"Claude Henri de Rouvroy, comte de Saint-Simon","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2110,"Claude Jade","FRANCE",1900,"EUROPE","Female","ARTS"
2111,"Claude Joseph Rouget de Lisle","FRANCE",1700,"EUROPE","Male","ARTS"
2112,"Claude Lelouch","FRANCE",1900,"EUROPE","Male","ARTS"
2113,"Claude Lorrain","FRANCE",1600,"EUROPE","Male","ARTS"
2114,"Claude Monet","FRANCE",1800,"EUROPE","Male","ARTS"
2115,"Clotaire I","FRANCE",400,"EUROPE","Male","INSTITUTIONS"
2116,"Coco Chanel","FRANCE",1800,"EUROPE","Female","ARTS"
2117,"Cyrano de Bergerac","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2118,"Daniel Auber","FRANCE",1700,"EUROPE","Male","ARTS"
2119,"Daniel Schneidermann","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2120,"David Guetta","FRANCE",1900,"EUROPE","Male","ARTS"
2121,"David Trézéguet","FRANCE",1900,"EUROPE","Male","SPORTS"
2122,"Decimius Magnus Ausonius","FRANCE",300,"EUROPE","Male","HUMANITIES"
2123,"Demba Ba","FRANCE",1900,"EUROPE","Male","SPORTS"
2124,"Désirée Clary","FRANCE",1700,"EUROPE","Female","PUBLIC FIGURE"
2125,"Didier Deschamps","FRANCE",1900,"EUROPE","Male","SPORTS"
2126,"Dominique Strauss-Kahn","FRANCE",1900,"EUROPE","Male","SCIENCE"
2127,"Donatien Alphonse François de Sade, Marquis de Sade","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2128,"Edgar Degas","FRANCE",1800,"EUROPE","Male","ARTS"
2129,"Édith Cresson","FRANCE",1900,"EUROPE","Female","INSTITUTIONS"
2130,"Edmond Rostand","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2131,"Édouard Lalo","FRANCE",1800,"EUROPE","Male","ARTS"
2132,"Édouard Manet","FRANCE",1800,"EUROPE","Male","ARTS"
2133,"Eleanor of Aquitaine","FRANCE",1100,"EUROPE","Female","PUBLIC FIGURE"
2134,"Elif Şafak","FRANCE",1900,"EUROPE","Female","HUMANITIES"
2135,"Eliphas Levi","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2136,"Elisa Bonaparte","FRANCE",1700,"EUROPE","Female","INSTITUTIONS"
2137,"Élisabeth-Louise Vigée Le Brun","FRANCE",1700,"EUROPE","Female","ARTS"
2138,"Émile Borel","FRANCE",1800,"EUROPE","Male","SCIENCE"
2139,"Émile Loubet","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2140,"Émile Zola","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2141,"Émilie du Châtelet","FRANCE",1700,"EUROPE","Female","SCIENCE"
2142,"Emma Watson","FRANCE",1900,"EUROPE","Female","ARTS"
2143,"Emmanuel Petit","FRANCE",1900,"EUROPE","Male","SPORTS"
2144,"Éric Abidal","FRANCE",1900,"EUROPE","Male","SPORTS"
2145,"Eric Boullier","FRANCE",1900,"EUROPE","Male","BUSINESS"
2146,"Éric Cantona","FRANCE",1900,"EUROPE","Male","SPORTS"
2147,"Éric Rohmer","FRANCE",1900,"EUROPE","Male","ARTS"
2148,"Étienne Bonnot de Condillac","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2149,"Eugène de Beauharnais","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2150,"Eugène Viollet-le-Duc","FRANCE",1800,"EUROPE","Male","ARTS"
2151,"Eva Green","FRANCE",1900,"EUROPE","Female","ARTS"
2152,"Fanny Ardant","FRANCE",1900,"EUROPE","Female","ARTS"
2153,"Félix Faure","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2154,"Ferdinand Buisson","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2155,"Ferdinand de Lesseps","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2156,"Fernandel","FRANCE",1900,"EUROPE","Male","ARTS"
2157,"France Gall","FRANCE",1900,"EUROPE","Female","ARTS"
2158,"Francis Poulenc","FRANCE",1800,"EUROPE","Male","ARTS"
2159,"François Boucher","FRANCE",1700,"EUROPE","Male","ARTS"
2160,"François Couperin","FRANCE",1600,"EUROPE","Male","ARTS"
2161,"François de La Rochefoucauld","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2162,"François Fillon","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2163,"François Hollande","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2164,"François Jacob","FRANCE",1900,"EUROPE","Male","SCIENCE"
2165,"François Mauriac","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2166,"François Ozon","FRANCE",1900,"EUROPE","Male","ARTS"
2167,"François Viète","FRANCE",1500,"EUROPE","Male","SCIENCE"
2168,"François Villon","FRANCE",1400,"EUROPE","Male","HUMANITIES"
2169,"François-Adrien Boïeldieu","FRANCE",1700,"EUROPE","Male","ARTS"
2170,"François-André Danican Philidor","FRANCE",1700,"EUROPE","Male","ARTS"
2171,"François-Noël Babeuf","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2172,"Frank Darabont","FRANCE",1900,"EUROPE","Male","ARTS"
2173,"Frédéric Auguste Bartholdi","FRANCE",1800,"EUROPE","Male","ARTS"
2174,"Frédéric Bastiat","FRANCE",1800,"EUROPE","Male","SCIENCE"
2175,"Frédéric Joliot-Curie","FRANCE",1900,"EUROPE","Male","SCIENCE"
2176,"Frédéric Passy","FRANCE",1800,"EUROPE","Male","SCIENCE"
2177,"Fulk of Jerusalem","FRANCE",1000,"EUROPE","Male","INSTITUTIONS"
2178,"Gabriel Fauré","FRANCE",1800,"EUROPE","Male","ARTS"
2179,"Gabriel Marcel","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2180,"Gabriel Obertan","FRANCE",1900,"EUROPE","Male","SPORTS"
2181,"Gaël Clichy","FRANCE",1900,"EUROPE","Male","SPORTS"
2182,"Gaël Monfils","FRANCE",1900,"EUROPE","Male","SPORTS"
2183,"Gaspard Monge","FRANCE",1700,"EUROPE","Male","SCIENCE"
2184,"Gaspard Ulliel","FRANCE",1900,"EUROPE","Male","ARTS"
2185,"Gaspard-Gustave Coriolis","FRANCE",1700,"EUROPE","Male","SCIENCE"
2186,"Gaston Leroux","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2187,"Genevieve","FRANCE",400,"EUROPE","Female","INSTITUTIONS"
2188,"Geoffrey Rush","AUSTRALIA",1900,"OCEANIA","Male","ARTS"
2189,"George Sand","FRANCE",1800,"EUROPE","Female","HUMANITIES"
2190,"Georges Bataille","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2191,"Georges Bizet","FRANCE",1800,"EUROPE","Male","ARTS"
2192,"Georges Cuvier","FRANCE",1700,"EUROPE","Male","SCIENCE"
2193,"Georges Dumézil","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2194,"Georges Méliès","FRANCE",1800,"EUROPE","Male","ARTS"
2195,"Georges Perec","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2196,"Georges-Pierre Seurat","FRANCE",1800,"EUROPE","Male","ARTS"
2197,"Gérard de Nerval","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2198,"Gérard Desargues","FRANCE",1500,"EUROPE","Male","SCIENCE"
2199,"Gérard Philipe","FRANCE",1900,"EUROPE","Male","ARTS"
2200,"Gilles Deleuze","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2201,"Gilles Simon","FRANCE",1900,"EUROPE","Male","SPORTS"
2202,"Giuseppe Garibaldi","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2203,"Gonzalo Higuaín","FRANCE",1900,"EUROPE","Male","SPORTS"
2204,"Grégory Coupet","FRANCE",1900,"EUROPE","Male","SPORTS"
2205,"Guido d'Arezzo","FRANCE",900,"EUROPE","Male","ARTS"
2206,"Guillaume de l'Hôpital","FRANCE",1600,"EUROPE","Male","SCIENCE"
2207,"Guillaume de Machaut","FRANCE",1300,"EUROPE","Male","HUMANITIES"
2208,"Guntram","FRANCE",500,"EUROPE","Male","INSTITUTIONS"
2209,"Gustave Caillebotte","FRANCE",1800,"EUROPE","Male","ARTS"
2210,"Gustave Eiffel","FRANCE",1800,"EUROPE","Male","SCIENCE"
2211,"Gustave Flaubert","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2212,"Gustave Moreau","FRANCE",1800,"EUROPE","Male","ARTS"
2213,"Guy de Maupassant","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2214,"Guy Debord","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2215,"Guy Demel","FRANCE",1900,"AFRICA","Male","SPORTS"
2216,"Henri Bergson","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2217,"Henri de la Tour d'Auvergne, Vicomte de Turenne","FRANCE",1600,"EUROPE","Male","INSTITUTIONS"
2218,"Henri Fantin-Latour","FRANCE",1800,"EUROPE","Male","ARTS"
2219,"Henri Lebesgue","FRANCE",1800,"EUROPE","Male","SCIENCE"
2220,"Henri Louis Le Chatelier","FRANCE",1800,"EUROPE","Male","SCIENCE"
2221,"Henri Moissan","FRANCE",1800,"EUROPE","Male","SCIENCE"
2222,"Henri Poincaré","FRANCE",1800,"EUROPE","Male","SCIENCE"
2223,"Henri Rousseau","FRANCE",1800,"EUROPE","Male","ARTS"
2224,"Henry Cavendish","FRANCE",1700,"EUROPE","Male","SCIENCE"
2225,"Henry I of France","FRANCE",1000,"EUROPE","Male","INSTITUTIONS"
2226,"Hippolyte Fizeau","FRANCE",1800,"EUROPE","Male","SCIENCE"
2227,"Honoré Daumier","FRANCE",1800,"EUROPE","Male","ARTS"
2228,"Honoré de Balzac","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2229,"Hughes de Payens","FRANCE",1000,"EUROPE","Male","INSTITUTIONS"
2230,"Hugo Lloris","FRANCE",1900,"EUROPE","Male","SPORTS"
2231,"Irène Joliot-Curie","FRANCE",1800,"EUROPE","Female","SCIENCE"
2232,"Isabelle Huppert","FRANCE",1900,"EUROPE","Female","ARTS"
2233,"Jacques Anquetil","FRANCE",1900,"EUROPE","Male","SPORTS"
2234,"Jacques Chaban-Delmas","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2235,"Jacques Chirac","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2236,"Jacques Delors","FRANCE",1900,"EUROPE","Male","SCIENCE"
2237,"Jacques Hadamard","FRANCE",1800,"EUROPE","Male","SCIENCE"
2238,"Jacques Ibert","FRANCE",1800,"EUROPE","Male","ARTS"
2239,"Jacques Lacan","FRANCE",1900,"EUROPE","Male","SCIENCE"
2240,"Jacques Le Goff","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2241,"Jacques Maritain","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2242,"Jacques Monod","FRANCE",1900,"EUROPE","Male","SCIENCE"
2243,"Jacques Prévert","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2244,"Jacques-Bénigne Bossuet","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2245,"Jacques-Yves Cousteau","FRANCE",1900,"EUROPE","Male","EXPLORATION"
2246,"Jean Anouilh","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2247,"Jean Auguste Dominique Ingres","FRANCE",1700,"EUROPE","Male","ARTS"
2248,"Jean Baptiste Perrin","FRANCE",1800,"EUROPE","Male","SCIENCE"
2249,"Jean Baudrillard","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2250,"Jean Dausset","FRANCE",1900,"EUROPE","Male","SCIENCE"
2251,"Jean de La Fontaine","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2252,"Jean Dubuffet","FRANCE",1900,"EUROPE","Male","ARTS"
2253,"Jean Fouquet","FRANCE",1400,"EUROPE","Male","ARTS"
2254,"Jean Gabin","FRANCE",1900,"EUROPE","Male","ARTS"
2255,"Jean Genet","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2256,"Jean Giraud","FRANCE",1900,"EUROPE","Male","ARTS"
2257,"Jean Giraudoux","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2258,"Jean le Rond d'Alembert","FRANCE",1700,"EUROPE","Male","SCIENCE"
2259,"Jean Michel Jarre","FRANCE",1900,"EUROPE","Male","ARTS"
2260,"Jean Monnet","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2261,"Jean Vigo","FRANCE",1900,"EUROPE","Male","ARTS"
2262,"Jean-Baptiste Biot","FRANCE",1700,"EUROPE","Male","SCIENCE"
2263,"Jean-Baptiste Colbert","FRANCE",1600,"EUROPE","Male","INSTITUTIONS"
2264,"Jean-Baptiste Say","FRANCE",1700,"EUROPE","Male","SCIENCE"
2265,"Jean-Baptiste-Siméon Chardin","FRANCE",1600,"EUROPE","Male","ARTS"
2266,"Jean-Claude Trichet","FRANCE",1900,"EUROPE","Male","SCIENCE"
2267,"Jean-François Lyotard","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2268,"Jean-Jacques Annaud","FRANCE",1900,"EUROPE","Male","ARTS"
2269,"Jean-Léon Gérôme","FRANCE",1800,"EUROPE","Male","ARTS"
2270,"Jean-Luc Godard","FRANCE",1900,"EUROPE","Male","ARTS"
2271,"Jean-Marie Gustave Le Clézio","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2272,"Jean-Martin Charcot","FRANCE",1800,"EUROPE","Male","SCIENCE"
2273,"Jean-Paul Belmondo","FRANCE",1900,"EUROPE","Male","ARTS"
2274,"Jean-Paul Gaultier","FRANCE",1900,"EUROPE","Male","ARTS"
2275,"Jean-Paul Sartre","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2276,"Jean-Philippe Rameau","FRANCE",1600,"EUROPE","Male","ARTS"
2277,"Jean-Pierre Léaud","FRANCE",1900,"EUROPE","Male","ARTS"
2278,"Jeanne Moreau","FRANCE",1900,"EUROPE","Female","ARTS"
2279,"Jérémy Menez","FRANCE",1900,"EUROPE","Male","SPORTS"
2280,"Jérémy Toulalan","FRANCE",1900,"EUROPE","Male","SPORTS"
2281,"Jérôme Bonaparte","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2282,"Jérôme Lalande","FRANCE",1700,"EUROPE","Male","SCIENCE"
2283,"Jo-Wilfried Tsonga","FRANCE",1900,"EUROPE","Male","SPORTS"
2284,"John Calvin","FRANCE",1500,"EUROPE","Male","INSTITUTIONS"
2285,"John I of France","FRANCE",1300,"EUROPE","Male","INSTITUTIONS"
2286,"John II of France","FRANCE",1300,"EUROPE","Male","INSTITUTIONS"
2287,"John the Fearless, Duke of Burgundy","FRANCE",1300,"EUROPE","Male","INSTITUTIONS"
2288,"Johnny Hallyday","FRANCE",1900,"EUROPE","Male","ARTS"
2289,"Joris-Karl Huysmans","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2290,"Joseph Black","FRANCE",1700,"EUROPE","Male","SCIENCE"
2291,"Joseph Bonaparte","FRANCE",1700,"EUROPE","Male","PUBLIC FIGURE"
2292,"Joseph de Maistre","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2293,"Joseph Marie Jacquard","FRANCE",1700,"EUROPE","Male","SCIENCE"
2294,"Jules Grévy","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2295,"Jules Michelet","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2296,"Jules Verne","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2297,"Juliette Binoche","FRANCE",1900,"EUROPE","Female","ARTS"
2298,"Karim Benzema","FRANCE",1900,"EUROPE","Male","SPORTS"
2299,"Laetitia Casta","FRANCE",1900,"EUROPE","Female","PUBLIC FIGURE"
2300,"Lassana Diarra","FRANCE",1900,"EUROPE","Male","SPORTS"
2301,"Laurent Koscielny","FRANCE",1900,"EUROPE","Male","SPORTS"
2302,"Laurent Schwartz","FRANCE",1900,"EUROPE","Male","SCIENCE"
2303,"Léo Delibes","FRANCE",1800,"EUROPE","Male","ARTS"
2304,"Léon Blum","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2305,"Léon Bourgeois","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2306,"Léon Foucault","FRANCE",1800,"EUROPE","Male","SCIENCE"
2307,"Léon Jouhaux","FRANCE",1800,"EUROPE","Male","PUBLIC FIGURE"
2308,"Lolo Ferrari","FRANCE",1900,"EUROPE","Female","PUBLIC FIGURE"
2309,"Louis Alexandre Berthier","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2310,"Louis Antoine de Bougainville","FRANCE",1700,"EUROPE","Male","EXPLORATION"
2311,"Louis Antoine de Saint-Just","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2312,"Louis Aragon","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2313,"Louis Barthou","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2314,"Louis Bonaparte","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2315,"Louis Braille","FRANCE",1800,"EUROPE","Male","SCIENCE"
2316,"Louis de Broglie","FRANCE",1800,"EUROPE","Male","SCIENCE"
2317,"Louis Eugène Félix Néel","FRANCE",1900,"EUROPE","Male","SCIENCE"
2318,"Louis Le Vau","FRANCE",1600,"EUROPE","Male","ARTS"
2319,"Louis Pasteur","FRANCE",1800,"EUROPE","Male","SCIENCE"
2320,"Louis Saha","FRANCE",1900,"EUROPE","Male","SPORTS"
2321,"Louis VI of France","FRANCE",1000,"EUROPE","Male","INSTITUTIONS"
2322,"Louis VII of France","FRANCE",1100,"EUROPE","Male","INSTITUTIONS"
2323,"Louis VIII of France","FRANCE",1100,"EUROPE","Male","INSTITUTIONS"
2324,"Louis X of France","FRANCE",1200,"EUROPE","Male","INSTITUTIONS"
2325,"Louis XVII of France","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2326,"Louis XVIII of France","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2327,"Louis-Antoine, Duke of Angouleme","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2328,"Louis-Philippe I of France","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2329,"Luc Besson","FRANCE",1900,"EUROPE","Male","ARTS"
2330,"Lucien Bonaparte","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2331,"Lucien Febvre","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2332,"Lúcio Costa","FRANCE",1900,"EUROPE","Male","ARTS"
2333,"Ludovic Giuly","FRANCE",1900,"EUROPE","Male","SPORTS"
2334,"Ludwig I of Bavaria","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2335,"Luis Federico Leloir","FRANCE",1900,"EUROPE","Male","SCIENCE"
2336,"Madame de Pompadour","FRANCE",1700,"EUROPE","Female","PUBLIC FIGURE"
2337,"Magnentius","FRANCE",300,"EUROPE","Male","INSTITUTIONS"
2338,"Manu Chao","FRANCE",1900,"EUROPE","Male","ARTS"
2339,"Marc Bloch","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2340,"Marc-Antoine Charpentier","FRANCE",1600,"EUROPE","Male","ARTS"
2341,"Marcel Dassault","FRANCE",1800,"EUROPE","Male","SCIENCE"
2342,"Marcel Marceau","FRANCE",1900,"EUROPE","Male","ARTS"
2343,"Marcellin Berthelot","FRANCE",1800,"EUROPE","Male","SCIENCE"
2344,"Maria Schneider","FRANCE",1900,"EUROPE","Female","ARTS"
2345,"Marie de Rabutin-Chantal, marquise de Sévigné","FRANCE",1600,"EUROPE","Female","HUMANITIES"
2346,"Marie François Sadi Carnot","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2347,"Marie Tussaud","FRANCE",1700,"EUROPE","Female","ARTS"
2348,"Marie-Thérèse-Charlotte of France","FRANCE",1700,"EUROPE","Female","INSTITUTIONS"
2349,"Marin Marais","FRANCE",1600,"EUROPE","Male","ARTS"
2350,"Marine Le Pen","FRANCE",1900,"EUROPE","Female","INSTITUTIONS"
2351,"Marion Bartoli","FRANCE",1900,"EUROPE","Female","SPORTS"
2352,"Marion Cotillard","FRANCE",1900,"EUROPE","Female","ARTS"
2353,"Martine Aubry","FRANCE",1900,"EUROPE","Female","INSTITUTIONS"
2354,"Mathieu Flamini","FRANCE",1900,"EUROPE","Male","SPORTS"
2355,"Mathieu Kassovitz","FRANCE",1900,"EUROPE","Male","ARTS"
2356,"Mathieu Valbuena","FRANCE",1900,"EUROPE","Male","SPORTS"
2357,"Maurice Allais","FRANCE",1900,"EUROPE","Male","SCIENCE"
2358,"Maurice Béjart","FRANCE",1900,"EUROPE","Male","ARTS"
2359,"Maurice de Vlaminck","FRANCE",1800,"EUROPE","Male","ARTS"
2360,"Maurice Druon","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2361,"Maurice Jarre","FRANCE",1900,"EUROPE","Male","ARTS"
2362,"Maurice Merleau-Ponty","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2363,"Maurice Ravel","FRANCE",1800,"EUROPE","Male","ARTS"
2364,"Mélanie Laurent","FRANCE",1900,"EUROPE","Female","ARTS"
2365,"Michaël Llodra","FRANCE",1900,"EUROPE","Male","SPORTS"
2366,"Michel Debré","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2367,"Michel Eugène Chevreul","FRANCE",1700,"EUROPE","Male","SCIENCE"
2368,"Michel Hazanavicius","FRANCE",1900,"EUROPE","Male","ARTS"
2369,"Michel Houellebecq","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2370,"Michel Piccoli","FRANCE",1900,"EUROPE","Male","ARTS"
2371,"Mickaël Landreau","FRANCE",1900,"EUROPE","Male","SPORTS"
2372,"Mohamed Sissoko","FRANCE",1900,"EUROPE","Male","SPORTS"
2373,"Molière","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2374,"Nadar","FRANCE",1800,"EUROPE","Male","ARTS"
2375,"Nadia Boulanger","FRANCE",1800,"EUROPE","Female","ARTS"
2376,"Napoleon III of France","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
2377,"Nicolas Boileau-Despréaux","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2378,"Nicolas Léonard Sadi Carnot","FRANCE",1700,"EUROPE","Male","SCIENCE"
2379,"Nicolas Malebranche","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2380,"Nicolas Poussin","FRANCE",1500,"EUROPE","Male","ARTS"
2381,"Nicolas Sarkozy","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2382,"Odilon Redon","FRANCE",1800,"EUROPE","Male","ARTS"
2383,"Olivier Giroud","FRANCE",1900,"EUROPE","Male","SPORTS"
2384,"Olivier Panis","FRANCE",1900,"EUROPE","Male","SPORTS"
2385,"Olympe de Gouges","FRANCE",1700,"EUROPE","Female","PUBLIC FIGURE"
2386,"Pasquale Paoli","FRANCE",1700,"EUROPE","Male","INSTITUTIONS"
2387,"Paul Claudel","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2388,"Paul Dukas","FRANCE",1800,"EUROPE","Male","ARTS"
2389,"Paul Éluard","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2390,"Paul Gauguin","FRANCE",1800,"EUROPE","Male","ARTS"
2391,"Paul Langevin","FRANCE",1800,"EUROPE","Male","SCIENCE"
2392,"Paul Ricoeur","FRANCE",1900,"EUROPE","Male","HUMANITIES"
2393,"Paul Signac","FRANCE",1800,"EUROPE","Male","ARTS"
2394,"Paul-Henri Mathieu","FRANCE",1900,"EUROPE","Male","SPORTS"
2395,"Peter the Hermit","FRANCE",1000,"EUROPE","Male","INSTITUTIONS"
2396,"Petronius","FRANCE",0,"EUROPE","Male","HUMANITIES"
2397,"Philip III, Duke of Burgundy","FRANCE",1300,"EUROPE","Male","INSTITUTIONS"
2398,"Philip V of France","FRANCE",1200,"EUROPE","Male","INSTITUTIONS"
2399,"Philip VI of France","FRANCE",1200,"EUROPE","Male","INSTITUTIONS"
2400,"Philippe Mexès","FRANCE",1900,"EUROPE","Male","SPORTS"
2401,"Philippe Noiret","FRANCE",1900,"EUROPE","Male","ARTS"
2402,"Pierre Bérégovoy","FRANCE",1900,"EUROPE","Male","INSTITUTIONS"
2403,"Pierre Choderlos de Laclos","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2404,"Pierre Corneille","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2405,"Pierre Curie","FRANCE",1800,"EUROPE","Male","SCIENCE"
2406,"Pierre de Beaumarchais","FRANCE",1700,"EUROPE","Male","HUMANITIES"
2407,"Pierre de Coubertin","FRANCE",1800,"EUROPE","Male","HUMANITIES"
2408,"Pierre de Marivaux","FRANCE",1600,"EUROPE","Male","HUMANITIES"
2409,"Pierre Jules César Janssen","FRANCE",1800,"EUROPE","Male","SCIENCE"
2410,"Pierre Laval","FRANCE",1800,"EUROPE","Male","INSTITUTIONS"
